"Dataset: ACS 1-Year Estimates Public Use Microdata Sample (2012)"
"Weight: PUMS person weight (PWGTP)"
"Universe:"
"Selected Geographies:"
"  California"
"","","Selected Geographies"
"Group","Recode for Total person's income (signed, use ADJINC to adjust to constant dollars)","California"
"","Total","27,173,805"
" -> 00 to 17","","1,440,620"
" -> 00 to 17 -> Male","","734,604"
" -> 00 to 17 -> Male -> High school or equivalent","","18,388"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic","","8,986"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> White","","6,019"
"","$5,000 to $9,999","454"
"","$10,000 to $14,999","455"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","5,110"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> African American","","61"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","61"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> High school or equivalent -> Hispanic -> Other","","2,906"
"","$5,000 to $9,999","93"
"","$10,000 to $14,999","271"
"","$15,000 to $24,999","116"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","2,426"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic","","9,402"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> White","","4,826"
"","$5,000 to $9,999","201"
"","$10,000 to $14,999","678"
"","$15,000 to $24,999","42"
"","$25,000 to $34,999","54"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","131"
"","No Income","3,720"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> African American","","850"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","850"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> Asian","","2,564"
"","$5,000 to $9,999","41"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","2,523"
" -> 00 to 17 -> Male -> High school or equivalent -> Not Hispanic -> Other","","1,162"
"","$5,000 to $9,999","188"
"","$10,000 to $14,999","73"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","901"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree","","4,890"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic","","1,556"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> White","","827"
"","$5,000 to $9,999","124"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","703"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Hispanic -> Other","","729"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","729"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Not Hispanic","","3,334"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Not Hispanic -> White","","1,924"
"","$5,000 to $9,999","273"
"","$10,000 to $14,999","154"
"","$15,000 to $24,999","0"
