"Dataset: ACS 1-Year Estimates Public Use Microdata Sample (2013)"
"Weight: PUMS person weight (PWGTP)"
"Universe:"
"Selected Geographies:"
"  California"
"","","Selected Geographies"
"Group","Recode for Total person's income (use ADJINC to adjust to constant dollars)","California"
"","Total","29,727,774"
" -> 00 to 17","","1,566,789"
" -> 00 to 17 -> Male","","804,552"
" -> 00 to 17 -> Male -> High school or equivalent","","20,633"
" -> 00 to 17 -> Male -> High school or equivalent -> White","","11,170"
"","$5,000 to $9,999","457"
"","$10,000 to $14,999","234"
"","$15,000 to $24,999","635"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","25"
"","No Income","9,819"
" -> 00 to 17 -> Male -> High school or equivalent -> African American","","1,110"
"","$5,000 to $9,999","84"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","164"
"","$75,000 and over","0"
"","No Income","862"
" -> 00 to 17 -> Male -> High school or equivalent -> Native American","","105"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","105"
" -> 00 to 17 -> Male -> High school or equivalent -> Asian","","3,385"
"","$5,000 to $9,999","125"
"","$10,000 to $14,999","55"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","3,205"
" -> 00 to 17 -> Male -> High school or equivalent -> Other","","4,863"
"","$5,000 to $9,999","160"
"","$10,000 to $14,999","239"
"","$15,000 to $24,999","70"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","4,394"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree","","6,145"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> White","","3,911"
"","$5,000 to $9,999","317"
"","$10,000 to $14,999","161"
"","$15,000 to $24,999","286"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","333"
"","$75,000 and over","70"
"","No Income","2,744"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> African American","","322"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","322"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Native American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Asian","","483"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","53"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","430"
" -> 00 to 17 -> Male -> Some college, less than 4-yr degree -> Other","","1,429"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","44"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","71"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","1,314"
" -> 00 to 17 -> Male -> Bachelor's degree or higher","","0"
" -> 00 to 17 -> Male -> Bachelor's degree or higher -> White","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Bachelor's degree or higher -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Bachelor's degree or higher -> Native American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Bachelor's degree or higher -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> Bachelor's degree or higher -> Other","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Male -> No high school diploma","","777,774"
" -> 00 to 17 -> Male -> No high school diploma -> White","","454,409"
"","$5,000 to $9,999","11,173"
"","$10,000 to $14,999","4,887"
"","$15,000 to $24,999","2,815"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","110"
"","$50,000 to $74,999","266"
"","$75,000 and over","106"
"","No Income","435,052"
" -> 00 to 17 -> Male -> No high school diploma -> African American","","45,751"
"","$5,000 to $9,999","3,584"
"","$10,000 to $14,999","162"
"","$15,000 to $24,999","272"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","170"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","41,563"
" -> 00 to 17 -> Male -> No high school diploma -> Native American","","4,665"
"","$5,000 to $9,999","42"
"","$10,000 to $14,999","28"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","11"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","4,584"
" -> 00 to 17 -> Male -> No high school diploma -> Asian","","87,690"
"","$5,000 to $9,999","1,816"
"","$10,000 to $14,999","415"
"","$15,000 to $24,999","103"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","61"
"","$75,000 and over","0"
"","No Income","85,295"
" -> 00 to 17 -> Male -> No high school diploma -> Other","","185,259"
"","$5,000 to $9,999","2,514"
"","$10,000 to $14,999","1,911"
"","$15,000 to $24,999","521"
"","$25,000 to $34,999","35"
"","$35,000 to $49,999","39"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","180,239"
" -> 00 to 17 -> Female","","762,237"
" -> 00 to 17 -> Female -> High school or equivalent","","26,248"
" -> 00 to 17 -> Female -> High school or equivalent -> White","","15,326"
"","$5,000 to $9,999","1,098"
"","$10,000 to $14,999","109"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","68"
"","No Income","14,051"
" -> 00 to 17 -> Female -> High school or equivalent -> African American","","1,945"
"","$5,000 to $9,999","345"
"","$10,000 to $14,999","67"
"","$15,000 to $24,999","70"
"","$25,000 to $34,999","45"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","1,418"
" -> 00 to 17 -> Female -> High school or equivalent -> Native American","","36"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","36"
" -> 00 to 17 -> Female -> High school or equivalent -> Asian","","3,769"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","59"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","3,710"
" -> 00 to 17 -> Female -> High school or equivalent -> Other","","5,172"
"","$5,000 to $9,999","293"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","41"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","61"
"","No Income","4,777"
" -> 00 to 17 -> Female -> Some college, less than 4-yr degree","","7,873"
" -> 00 to 17 -> Female -> Some college, less than 4-yr degree -> White","","3,157"
"","$5,000 to $9,999","126"
"","$10,000 to $14,999","158"
"","$15,000 to $24,999","97"
"","$25,000 to $34,999","72"
"","$35,000 to $49,999","88"
"","$50,000 to $74,999","85"
"","$75,000 and over","0"
"","No Income","2,531"
" -> 00 to 17 -> Female -> Some college, less than 4-yr degree -> African American","","698"
"","$5,000 to $9,999","270"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","428"
" -> 00 to 17 -> Female -> Some college, less than 4-yr degree -> Native American","","55"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","55"
" -> 00 to 17 -> Female -> Some college, less than 4-yr degree -> Asian","","2,129"
"","$5,000 to $9,999","800"
"","$10,000 to $14,999","114"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","1,215"
" -> 00 to 17 -> Female -> Some college, less than 4-yr degree -> Other","","1,834"
"","$5,000 to $9,999","39"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","1,795"
" -> 00 to 17 -> Female -> Bachelor's degree or higher","","0"
" -> 00 to 17 -> Female -> Bachelor's degree or higher -> White","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Female -> Bachelor's degree or higher -> African American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Female -> Bachelor's degree or higher -> Native American","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Female -> Bachelor's degree or higher -> Asian","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Female -> Bachelor's degree or higher -> Other","","0"
"","$5,000 to $9,999","0"
"","$10,000 to $14,999","0"
"","$15,000 to $24,999","0"
"","$25,000 to $34,999","0"
"","$35,000 to $49,999","0"
"","$50,000 to $74,999","0"
"","$75,000 and over","0"
"","No Income","0"
" -> 00 to 17 -> Female -> No high school diploma","","728,116"
