RegionID,SizeRank,RegionName,RegionType,StateName,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
395134,77,"Stockton, CA",msa,CA,34184.94458700515,34272.08287260158,34750.506937087994,34852.41420292137,34731.202013810325,34579.13746042626,34424.54040565526,34795.93418288785,34756.13337610749,34823.5273374967,35189.79077590403,35702.977643024715,36477.91812083018,37463.055846366005,38220.340113745566,38606.67932010808,39870.151897325195,42871.4244826625,45148.16103393547,46653.625986021194,48013.22749455476,48090.729152762135,49467.3690419349,51214.89528525841,51771.14244491284,51915.14397928377,52875.79603373848,53692.035762366926,53778.34184503559,54261.09563777255,54546.61567861687,54804.35597917141,55376.92830009178,55192.29307557436,55419.502195291876,55103.14267191119,53660.377384689236,54122.46645192157,54788.53264026116,54821.52555352811,56128.17926498465,57285.05104582185,57991.46564987222,57670.28737188486,58034.03908821095,58119.65173476531,59441.11643637301,60114.07097836765,60165.365973753556,59588.314384493875,60255.22273949811,60263.52702244076,60679.53082084872,60929.99161254583,60604.93511273725,60909.093468134306,61399.89463324266,61911.74153482345,64082.178928934554,67088.97508629654,66842.30616223498,67536.51574626805,68382.45421123186,68191.13078210116,68523.55531516655,68330.30610169125,69062.28450553941,68933.40701320468,68898.31033554926,69993.327369099,70668.144435817,71393.62633203255,72259.4611574774,74886.84407841602,76420.32166394942,77363.1545919345,78926.06548786286,79368.63453498433,79406.86889610215,79800.05475122921,80450.03654281466,82136.51775957535,82584.86887230031,81260.03517049404,80410.10556692837,80094.3026556453,79720.7978568883,79155.08927599204,78877.72257620838,77182.8477235871,77058.65887059619,76219.85129111122,76299.91780719232,77103.63427934554,77433.71427007524,77927.83667002991,77340.3520284509,76601.39702697274,76960.72508638159,76435.43467122762,76178.53410522336,75742.56087744232,74721.21552424676,74437.25801414512,74802.46205900027,75421.25584774726,76203.25126236492,77022.34703470508,77278.59828447354,79322.81442265408,83042.53243149105,84751.27940191621,85938.50470100857,87961.7044887962,88600.60669648075,89399.41223285982,90429.6225623351,92291.14324744427,92893.62965327656,93888.82062069343,97721.7805877874,102355.30503243157,108559.89750288047,119061.60369708805,123362.83075048777,127498.48072939308,126294.58166514097,123348.36330248485,131677.22200198422,138854.59407743433,135983.1132941844,129535.77907638827,128220.97331380726,126942.87185906996,129382.5358494258,127154.55805362332,128367.70092555051,132064.53342197262,134186.4242868755,137391.26510041757,139318.72437951353,144382.50974192048,142645.071132309,135823.65635414235,134259.3173125335,136070.44287999393,137157.322346591,139900.34731477374,141338.8714580228,139891.94406433028,139157.18014590675,135169.38276922368,131830.37050159427,134623.55087441704,139070.8558856582,138338.77494087958,141246.32201158162
394440,78,"Cape Coral, FL",msa,FL,32280.986693281182,32340.376382537994,32623.60550523929,32751.236179437437,32799.63697134567,32872.35365253287,32916.632502588975,33322.51290544131,33327.32858246034,33315.31319901812,33534.17476166381,33831.98336942699,34553.42805815215,35200.11805315793,35638.74366169793,35704.25929074217,36393.48681766531,38341.86586006841,39638.85970072784,40296.09643741563,40817.387389463765,40369.84655897531,40912.75879272205,41831.20653217782,41919.202388444486,41801.63230104389,42229.507724392744,42499.790130097346,42342.55988502169,42533.43747330902,42709.651404709984,42902.02505896233,43320.92758029829,43197.974247057275,43430.8778854656,43348.69605243888,42672.09638551687,43079.37854660326,43560.60065716358,43509.41590129229,44420.76927229335,45286.49525645651,45954.73735922871,45917.847833661704,46361.175161274834,46606.64841858588,47740.82092903124,48336.47683450049,48122.373421129865,47649.13481088679,48084.37646140606,48062.30188664338,48336.266407583185,48504.04557045272,48220.92438412637,48381.172539679676,48696.111576790485,49022.386243429784,50483.335434106986,52417.86240714884,52169.14882517102,52354.16176220678,52610.90013476153,52087.96592260845,51983.94394005143,51580.9861692276,51858.72958386426,51581.3059914606,51385.6870524527,51931.60747680815,52233.61915052703,52518.61160034174,52899.128350237064,54243.07915974372,54806.769270753386,54974.6380392633,55574.51741217737,55544.8834846543,55499.79979418087,55756.273200731914,56317.647003291786,57402.2977198159,57734.94852392823,56861.933904912294,56146.02974987543,55844.526646088736,55435.4724125675,54933.85079114635,54590.46136100076,53418.316874522316,53260.96908444317,52717.84144700741,52761.994391583685,53266.266577518,53519.06790343617,53923.2214212105,53695.0102239891,53210.00798509608,53276.47419382862,52693.9749414076,52303.18283556967,51938.3620748111,51374.40145205659,51337.58785869362,51640.345481141245,51984.88616128916,52337.434060051324,52608.96591991237,51846.793760670174,52754.60923588368,54690.99919198845,55532.68474314658,56395.85463703559,58125.22809691737,59333.81373046699,60822.23609715518,62457.86529696628,64677.658224511084,65961.83521984992,67421.57474361642,69590.61835289844,73396.70268361564,78378.91906270426,86667.8808002633,91250.65661831452,96003.96468270205,96764.89781547054,95914.40986090929,103081.36941429481,109326.61074488143,108014.60525471882,103907.62892650727,103451.05180265494,102831.39433534816,104978.74939562821,103547.2544469315,104715.49432646127,107644.99743211661,109021.95515544052,111139.28401873595,112354.61554268138,115837.94990763311,114198.6856585813,108618.30529468226,106958.13006483692,107927.49255834089,108147.73115561846,109461.25335474043,109628.92860276361,107748.71523534882,106430.98566686978,102948.46795053071,100225.62626194257,101713.21450813075,104162.31010186856,102849.22606765479,104154.62041491088
394399,79,"Boise City, ID",msa,ID,27973.066726932957,28026.250877889077,28323.82162283632,28476.003470313044,28500.731532223934,28539.139928784112,28608.225084875863,29167.344978319114,29417.05204794728,29631.303294616824,30017.69302512918,30376.17451394815,30764.14486155073,31400.993992779357,31856.332509784323,31955.020246823315,32710.925926719126,34792.17790945883,36220.18055177623,36929.10330709507,37417.608470916944,36827.56404676113,37314.03099747315,38222.56408286155,38779.1560843702,38500.55636478142,38805.653696634334,39014.12942340008,38776.965290427084,38843.515237190026,38906.52783239644,38979.21943408762,39285.066279194216,38974.33997587928,38946.26953037,38622.961224457285,37285.39619145605,37610.80073654751,38050.605784496904,37979.72879087808,38852.0405919932,39629.18426742611,40121.25110406991,39860.26232787651,40087.88234769219,40009.712211984355,40750.24884622606,41041.26296639033,40503.42584200667,40073.2000229023,40551.01566453147,40547.85789154268,40891.710425159974,41128.66760629802,40953.47072751303,41178.56794338215,41502.271172120236,41822.393700013454,43302.188351291035,45350.01093275394,45490.99583593123,45962.86239955501,46488.77079178534,46281.33346154528,46475.512789886125,46357.26962412942,46898.89004339162,46782.270801547456,46737.98370569557,47470.71306953807,48019.08540897599,48587.131427728666,48424.89735756866,50261.63427001478,51397.908134412566,52168.567189183974,53428.019351514726,53994.676959641,54482.41322264952,55299.267723399564,56409.06445859649,58118.06884595738,58928.169463274455,58320.401592273374,59023.094314915485,59075.70801323125,59053.1086271426,58899.58372427135,58936.68544750708,57870.3455016543,58035.360840202935,57658.17971388247,57986.39991278307,58916.072201575604,59517.615978072005,60332.295201489134,59734.889344711606,59603.11022390556,60335.84336150597,60240.74396010173,60352.24846291039,60267.087711301094,59757.902788493404,59836.14414163474,60523.13847444485,61511.91471667667,62821.38046890348,64372.69950311784,63686.37512071747,66590.41118892738,71219.26987973602,73993.70393009212,76176.40259241924,78740.95667661325,79649.19373649836,80378.0740664079,81233.60944913707,82848.63233462308,83113.41244241365,83741.95838451458,87384.91369243682,91159.07481562189,96230.97624314603,105543.8114393194,109272.32608725603,112914.4099516313,111343.71718793729,108076.58397073996,115096.93133928416,121060.39904682162,117846.1643085705,111452.31259975738,109527.23787258532,107923.85327168595,109562.56350357377,107034.69123685147,107608.0204950088,110529.67311210227,112125.36648511078,114997.73897345268,116860.03007650898,121647.57291860564,120228.94441960946,114181.73499959643,111257.74324627448,112728.67411978645,113643.21304180716,116004.53589238305,117151.55960427494,115868.38572009902,115264.08795818881,111957.02220315298,109180.8507538601,111816.64731418414,115757.78749798481,115082.69590796341,117746.26200855855
394484,80,"Colorado Springs, CO",msa,CO,39947.25027801277,39962.67240458443,40299.11889702891,40136.183990509664,39746.4787987836,39388.73338479726,39101.00171759466,39485.70101099045,39371.104362796,39201.04065049145,39305.52511524031,39459.864352048695,39585.97559119558,40148.69612858324,40369.457232831766,40062.93602726188,40568.96220844017,42776.018700004075,44142.301852324556,44676.40428918515,45028.4738048112,44042.547682598,44466.14948555261,45419.904681287946,45024.07279760565,44556.71312367343,44814.009937482406,44948.801560962085,44483.05070536486,44426.56821055454,44377.875086972854,44415.78692661624,44806.02886864321,44507.38152777465,44591.98881336253,44287.62967913189,43676.42791716748,44061.61571670467,44523.159632467796,44323.68748739564,45195.4423894442,45972.11594111781,46480.72377248996,46162.54866432841,46440.83964537252,46329.029633884034,47251.96699764245,47656.65565268582,47820.37898457751,47180.826012436264,47627.02199180522,47548.527023006674,47861.39502071395,48046.203164763785,47746.93329972163,47975.0322237313,48293.11656138848,48636.61683001114,50382.71601538323,52826.41150291943,52767.710905042906,53257.86635115836,53793.374082559305,53454.21031807071,53706.61209012395,53549.69140163039,54169.97357810887,53957.23556892866,53838.959785159845,54616.55660028587,55138.12088712449,55757.38437442383,56153.32984725677,58336.897357402864,59539.238994088155,60220.29600923237,61309.05731270337,61535.742662805416,61689.52973335057,62198.97968896552,63049.3946706574,64527.996623408646,65045.37732996545,64039.96074934512,63651.049854346726,63390.27873433295,63069.65314827166,62700.873398693,62582.70139426607,61209.383101054584,61190.257724328185,60562.78584390738,60761.7645681523,61592.73775542997,62074.25171051281,62746.54913408989,62309.67345653289,61836.02443437168,62261.46894892798,61949.90537234461,61959.358447518876,61744.3606158932,60954.45165102999,60668.78452492848,60856.09583436867,61155.247495570344,61495.8055812884,61892.93592993988,61623.881541916264,63121.95919413093,66104.87021405609,67277.10269204681,67975.78279781547,69288.8525208018,69559.75495311982,70119.11384615354,71064.99270991438,72849.51033174935,73582.51024994461,74665.25096916177,79051.98974594682,82781.98121983049,87683.3007935985,96369.81132592195,100033.94781650697,103654.01887447243,102623.90422877928,100157.90786839886,107509.45788355847,114105.90672777833,112264.13651340036,107238.90165936308,105539.122999252,104853.252650759,107202.15455558505,105084.87459437172,105823.50179412674,108791.571514187,110399.22413067156,113123.78664670096,114815.7022195943,119092.87301107495,117314.2027987136,111043.7509910732,109991.51054875001,111345.42205556524,111960.58639991438,113945.39796359101,114736.20939419241,113384.45341770108,112777.26190947439,109533.96576322269,106823.9948902832,109270.54077336116,112993.6247524679,112129.5598612281,114402.82923463987
394798,81,"Little Rock, AR",msa,AR,29039.94378931127,29022.200218316946,29282.586126908307,29242.1910825144,29002.484590013282,28705.68664332166,28404.144701589226,28536.56767670868,28292.179038662132,27971.60297001894,27880.59500704221,27858.92951151152,30736.46785073005,31087.300995765934,31232.14950244561,31018.845038906602,31348.097639940148,32822.24162096435,33676.63018710427,33949.037318704744,34084.72577021784,33334.73818162565,33523.33056894335,34063.4098303723,33754.12475125016,33392.777046886236,33495.923133558914,33516.66792822088,33196.19893347429,33192.76043450077,33174.48350626099,33193.49080247573,33386.47557676681,33092.761643434984,33042.867833960714,32737.1506241536,32214.013221572965,32315.971594045695,32473.875400315774,32249.944111329933,32765.55375528747,33216.575416834356,33480.473812751414,33221.950345842786,33338.38172976733,33291.081561108556,33846.770095984095,34052.132542751126,33469.73712593637,32998.02405215091,33134.54360688285,32908.476807385545,32878.66497401056,32772.69052940204,32372.834736100318,32352.1758965358,32451.457895580967,32540.021283904116,33385.27726746789,34554.486226930865,34304.14459014496,34333.36961902574,34449.90955977409,34092.9249024219,34061.496228286516,33825.93761235971,34071.080084965826,33889.287697613945,33747.01486079931,34087.36969203055,34291.16642773993,34516.520922032934,34882.77225358713,35787.85252585007,36165.06242013036,36261.96262270723,36654.38760866807,36596.45102485475,36533.415916197126,36671.28915866475,37000.84577742454,37652.137198536126,37810.53106261534,37198.90827319499,36640.66253466784,36530.211347248005,36356.79884033139,36111.607600734584,35981.21690049272,35300.307734402966,35240.32377628821,34806.746141115385,34689.24181594415,34908.54181520457,34973.995593983374,35209.18693928771,34813.413730920576,34556.10371647997,34721.16061352166,34494.87122386122,34414.7525607823,34309.39141455956,34012.64770356352,33991.381453425216,34165.61195001764,34324.878458235704,34454.25495051089,34491.18700004712,34548.67934247217,34993.92484634843,36064.78045838455,36269.963161891945,36314.268779702936,36785.01815078997,36894.0099621744,37160.21995000508,37545.978076790736,38249.763109149746,38449.760604883624,38820.586537452145,40117.896780445604,41673.32478311306,43677.073312671055,47314.70004905484,48765.040351631375,50290.78327330563,50036.22188414845,49355.02651505218,53193.47712451599,56720.870244478974,56343.41706732548,54313.84346682693,53529.08637135464,53329.57672833623,54637.67469029777,53978.380061543685,54715.84827375465,56331.56024353926,57039.18850732883,58066.47331468,58725.11863940422,60702.25474787728,60067.34843477646,57276.34454891769,58801.53951193793,59585.74665375282,60140.34235580595,61385.149899180025,61997.04268122251,61492.29794634635,61282.13354443108,59779.49508037167,58612.1640593277,59812.99003497795,61651.333832492084,61461.559686680426,62794.47044745682
394766,82,"Lakeland, FL",msa,FL,22491.38527981518,22535.312004699823,22818.796110961513,22935.85940308989,22918.796946885534,22849.272120354974,22758.969008000604,22936.26755806259,22794.257012303213,22652.220874455834,22689.49547393764,22859.890011227068,23061.669373949473,23496.63092196961,23813.792033999624,23891.381876071584,24408.58569342953,25802.75551216944,26767.726173061976,27324.96217740514,27736.25722900785,27441.132334793416,27870.627934292657,28624.654025416447,29190.410996737188,29140.996177281257,29456.371531115008,29634.54295062811,29481.604444675795,29577.40903799369,29700.247788529574,29846.165772905286,30092.729741491312,29921.92401680819,30014.857228789104,29934.75551942849,29074.764978237195,29288.704998870242,29531.79739737302,29431.96935865402,30000.21602029028,30542.838820198693,30927.633785141014,30815.313026239008,30975.500087206456,30939.33930353372,31513.13935009315,31812.861807587266,31640.429991007204,31289.64443610771,31533.511914131283,31490.549990158703,31637.628440185817,31743.20827356262,31586.43432356235,31820.368574086257,32142.455575551638,32451.2923400035,33512.00045556889,34979.735251039456,36209.54801913583,36463.847768667154,36745.37544747046,36541.1917692853,36651.37117578226,36589.79566721612,37030.06375199225,37075.0644235788,37121.683148306205,37670.56301660026,38037.889545304344,38414.51382021943,38918.77395614771,40140.87688191879,40818.456605793355,41181.85596036811,41851.890650333116,42057.830283913194,42240.652233701345,42636.261568055976,43216.35973729374,44204.4282704408,44660.68729836249,44221.63291433288,42482.227585960514,42430.59433337619,42252.821129473756,41942.74174397381,41775.02238707029,40948.81193189535,40958.79510185394,40627.91442472066,40760.03364894558,41239.092897856084,41490.483687738815,41851.460145106896,41631.57267341687,41355.824734288784,41548.08655667997,41227.07149275344,41086.201129425455,40974.24423244805,40661.39336276645,40689.67565772307,40954.23302452343,41221.259895624025,41490.10649044217,41671.436774785994,41750.13873833459,42561.845434609146,44210.548645775474,44732.11233548791,45017.95752790715,45889.1090500913,46321.34869339086,47029.32982560068,47954.51094671865,49389.17221423475,50225.16106098099,51278.72254645949,53448.850224017326,56372.98926818959,60052.63426515015,66229.11149098573,69310.77439758678,72638.38562817557,73085.07641297225,72550.38068435925,78407.76919906226,83557.46182342363,82702.59645248347,79447.35460690643,79274.85709310546,78754.6975102652,80370.49021047376,78979.70248296413,79542.03013487282,81590.24310370309,82650.66411713406,84446.06608621507,85570.49330602252,88470.96046040049,87367.49052937143,83212.90254251748,82186.73225784511,83299.16665628055,83851.54372966805,85233.23023127513,85693.45289467163,84559.7215469866,83862.2233111586,81326.47643978873,79329.44236180563,80749.36219735732,83021.58597391518,82275.11666587442,83746.2026428731
394304,83,"Akron, OH",msa,OH,27940.579011661794,27746.88313088021,27790.117306711825,27747.030899424986,27578.66756450299,27377.60314069766,27147.53051317789,27243.583643993654,27068.84368185168,26842.517959508004,26784.05085156155,26797.992382053628,26717.863427974615,27012.37978440524,27157.88524200753,27106.546920401124,27511.29536390771,28774.45530133371,29538.46089356628,29831.529306384127,30005.04264040928,29462.311202577137,29642.504303492038,30136.94453462913,29783.7300298131,29489.75980228685,29545.661733377663,29639.646976072687,29500.351446359837,29599.06362115831,29647.30370113082,29678.61691367053,29806.07738213327,29489.196875797414,29390.158927528344,29142.846439665864,28642.19801712289,28736.562173444414,28872.49497171713,28776.45331514416,29276.413295524097,29733.570139138163,30000.19881642947,29852.635760439385,29963.149590176934,29900.844819737446,30314.609675975385,30501.32092271872,30151.180495524946,29902.465697536652,30083.02293258618,29955.860839252317,29957.766465117653,29968.958767610045,29760.063037952805,29837.02588894917,29975.505434512277,30099.790931339645,30872.951092076033,31999.476520093274,31708.972052035922,31850.717398212655,31993.84108125695,31772.482749749775,31836.621835589347,31762.091401915113,32072.19256176811,32015.186508932857,31945.668154012626,32268.443187776746,32502.99158042302,32750.568468943162,33131.44167409789,33999.99991155955,34465.48289651036,34707.573223131614,35174.900866868804,35256.86869379055,35273.81009654843,35477.00136925659,35855.3822409356,36543.864977597215,36830.501926061814,36400.340080344555,36259.34419325476,36238.89969501857,36168.35075941797,36018.95044659106,35943.44766689626,35373.416687451354,35396.90468654767,35079.67574803022,35111.78977007947,35422.320161158954,35597.894093008355,35801.240278876445,33901.90497073038,33676.8065589644,33868.12568182274,33725.879040054395,33670.48621459851,33577.71860006072,33300.24443174941,33323.815950953205,33579.939018844176,33880.04616869213,34207.92492949299,34461.201982852064,35611.80386854355,36185.11371891512,37342.81072767335,37685.01509737969,37822.051847259856,38306.40493970288,38350.93700440307,38421.6176202928,38537.69094385065,38948.867315929354,38944.96169257597,39110.98556751981,39803.90135902466,41321.62617353107,43303.95234125984,46749.99328642388,48186.87431019552,49808.81448427268,49732.24950658953,49185.01683938391,52636.18034762621,55843.8897424491,55535.65418429494,53796.844450483404,53920.57735607568,53811.432436894815,55096.67456945135,54652.22638522347,55483.35314497963,57189.8935445493,58197.020059903254,59585.74622632966,60567.79942312255,62643.59803499093,62101.14393944856,59487.12914384328,58837.71577668514,59659.700434820494,60319.88461100187,61740.15690885146,62601.39925322779,62340.78899521131,62268.13898926219,60867.063619518914,59720.449927196634,60932.14011259213,62780.67347829918,62679.370300405855,64141.96851110242
394531,84,"Des Moines, IA",msa,IA,33414.26524077522,33313.17909043977,33499.09417282276,33516.90945206227,33430.38899433976,33292.38368904421,33141.511483925555,33403.493080212465,33271.24644043458,33090.680733412184,33103.32207685048,33243.94886815479,33154.31633863461,33660.72394912602,33898.05770814602,33746.81049385751,34198.57042755407,35843.29227607583,36856.02553502024,37251.7505378532,37457.748144007266,36733.05790605867,37021.727851487514,37743.386807291055,40243.37218998815,40017.28896863388,40287.30742054825,40457.40309409026,40234.80280667472,40340.63230677045,40446.773508869774,40561.16118735074,40796.77454668303,40447.577237910766,40380.8105867294,40129.502399712175,39578.85986294593,39945.237339593405,40373.85692522238,40347.574699540506,41112.01435481471,41793.31508396775,42218.35343710962,42015.83484828715,42197.70151328872,42147.91019726735,42821.95437830087,43168.8614673803,42575.25207314971,42257.52616285061,42621.709294531414,42550.122801246245,42698.74641249271,42800.95661646279,42554.10293103135,42705.307494506975,42982.22938893113,43255.74036148637,44444.735608055926,46035.516070351914,46239.19885435977,46558.542062274915,46940.823075715365,46694.68015401008,46800.20265351446,46643.60063168801,47025.80928625482,46898.590444600035,46807.56506271408,47298.576574124665,47556.72542890701,47832.00748055355,47773.77619803474,49098.07288640534,49829.686496026065,50161.84453137476,50839.30654347859,50950.39235308535,51022.10827788132,51251.5989329788,51686.277415694785,52528.95920693296,52781.310517017155,52060.8319024036,51480.502876454986,51394.80469526308,51263.56226493541,51004.935175706814,50894.491906926625,50024.37789864804,50002.81082344096,49555.12549536883,49595.896479340365,50043.44900258982,50243.2238265908,50523.343663558175,50139.87107761705,49670.4235099771,49750.1530802526,49339.22571814138,49182.58980420853,49011.52041435074,48621.743914971325,48544.20999183791,48738.69152870085,48984.500053879434,49192.14741792336,49281.22401800321,48519.46173991529,49106.21001047856,50548.50213290516,50995.28214063661,51233.463398310254,51900.125802822,51983.146263776594,52204.51796058796,52610.49552355951,53482.32500868696,53777.99244103505,54284.79943052975,55255.596365191115,57211.72322729707,59778.533116811355,64374.48726289463,66374.82327909934,68502.32559469673,68298.10652998515,67399.91139376933,71999.53884198418,76347.6844371848,75978.27546281448,73711.84864860402,73069.58794206304,72964.78917661536,74576.80935876607,73773.05961975663,74693.33934789387,76835.0025929999,77940.58442190272,79533.70195169924,80542.24122307626,83087.80784095904,82210.287370051,78718.86778996393,76614.02459236975,77631.553465062,78290.29176022988,79755.53101808367,80513.19865320547,79817.76539368022,79499.96914758776,77554.35299495439,76033.72696558124,77570.08888800867,79942.0590140764,79700.96172588794,81435.27698040636
395115,85,"Springfield, MA",msa,MA,44942.12744326007,44803.311163381804,45023.07828959794,44910.386762120106,44549.39015998197,44115.52672125724,43710.31484902901,43867.600514053825,43515.195866803246,43144.465753020006,43018.23525632603,43002.75127958111,43096.97630680092,43644.67062622887,43864.76804585664,43555.79700502813,43989.33867843021,46000.22786076399,47263.025141575665,47723.12058873054,47948.54017350682,46981.73174129299,47221.617817297134,47992.1376393804,47586.42933505583,47216.37144076607,47445.23916441459,47466.60455022766,47101.55528190975,47068.75941922652,47029.12555011367,46980.164685338554,47123.946247296146,46590.11439327021,46364.74618678292,45889.623194097534,45359.74282749185,45599.178224533964,45902.764551726796,45670.07862269522,46379.2927868986,47018.58831368066,47453.335284688605,47173.11197388169,47320.12536767282,47211.89912236834,47851.008246322635,48041.09605147364,48238.99304457787,47558.599981420804,47698.78618735864,47446.72541451171,47566.74124131336,47657.042423825565,47350.772136541,47422.703718417906,47628.00500934587,47766.14147436411,49033.158253682,50818.960748204314,50502.414589680826,50685.385811881766,50929.102494210325,50531.79328258578,50564.651511952434,50335.18262607,50758.06875213175,50568.939432879844,50440.51483313422,50928.8321446281,51230.25527233439,51523.20787463671,51826.408916435554,53207.33606084839,53912.381574082756,54218.38850374843,54906.98630217521,55019.70021977919,55103.054526223656,55488.83308882083,56043.67410351869,57014.2472406779,57203.489080743566,56217.7015159645,55361.5248192564,55097.4765828624,54836.80617632602,54534.95447400348,54371.656458910584,53424.04288177298,53368.83251425379,52897.43190038323,52967.25422134218,53474.78016212072,53777.72458405015,54154.05973567514,53661.8669113264,53219.52608172371,53409.2629086869,53054.35440704863,52949.65606300222,52830.72037823417,52450.3307525091,52457.347738542485,52833.62461262228,53314.776293646195,53854.04459239898,54310.655461802686,53714.19386298868,54691.598889525514,56540.81354714382,57160.641545222716,57496.786545069386,58357.8072630746,58417.27120434737,58497.731735772664,58699.081874526775,59417.31973966762,59441.33291314338,59718.296605595526,61132.7406580769,63637.27185237294,67011.13255662311,72713.23452450584,75214.08122884914,77882.41153769736,77752.46489803934,76672.230036538,81880.2943903684,86597.09902606385,85831.95556126517,82996.44599832216,82458.25055993082,82580.70586973743,84844.81210546596,84192.52667221987,85459.28342291579,88137.02532801213,89661.30890462286,91933.19011189447,93469.39669407217,96866.02788976982,95989.01133875741,91891.39883104956,90659.63966537199,91888.40047203422,92681.96473581286,94640.59444529489,95784.23240613253,95270.99070117358,95137.44206367807,93137.84236170872,91609.18696361085,93904.39425398842,96938.86444511302,96596.14805695688,98624.16442663631
394931,87,"Ogden, UT",msa,UT,35928.95714447004,35779.949242566356,35879.07656933164,35720.20980238081,35446.48390364236,35232.07684578177,35021.68474913522,35397.42407785689,35281.40275790948,35131.84592523673,35269.07201833161,35476.43597591993,35621.95590242249,36202.319758213525,36493.46475656004,36315.81198428598,36889.23492697717,39018.54115108573,40361.759831165466,40927.15345239965,41276.29687008738,40429.33148080591,40836.474582693365,41720.56123871158,41691.384312579044,41267.36273055994,41516.2442141374,41668.926730879335,41370.51741323815,41459.018934631444,41473.24499857413,41535.089972615075,41806.83232365689,41429.976442393854,41372.01849648145,40975.045662911674,40433.27483853523,40708.26356763387,41135.23043917236,41057.89816765757,42019.17673433496,42911.3382775021,43508.74156707939,43338.30876230741,43655.418494713376,43649.82830567498,44558.46520262061,44958.22592358827,44381.70066623826,43872.47905209713,44345.13484887477,44363.62714077053,44766.21605757606,45079.03419407385,44903.35418077931,45192.70855567092,45619.4998096839,46021.79605843786,47699.68125601525,49982.87851889565,50938.12670903031,51378.00627288752,51905.04305621844,51641.60803962771,51909.037203055865,51844.286619448605,52515.15878111286,52428.373392971465,52362.73079824726,53066.21469542892,53491.65728587723,53951.27266240181,53382.28591700036,55337.28758691151,56497.17393924571,57174.51043872381,58356.46557000523,58784.58873474799,59177.74727684198,59859.28839355747,60779.89398156812,62278.29905200968,62841.90777340236,61871.90467432303,61026.6939009213,61031.12134522851,61088.282190971724,60964.623596410456,60982.886336882795,59761.70253631123,59808.16972089847,59248.80150623739,59492.73252926481,60339.04244735689,60837.8933647656,61472.81663282254,61259.37214357895,60818.285582262135,61265.61376230065,60982.06090672975,60937.12579498393,60772.83644838711,60188.64780416853,60241.493724608714,60805.246527887684,61531.32177327717,62300.487158262506,63019.46634929135,63720.37534955783,65487.231271691686,68727.6693028584,70198.2577001713,71217.43457663167,73002.7739781056,73828.25426458889,74933.0854344155,76352.56320176441,78483.94262204156,79369.53541751171,80589.55955584977,84712.64801728021,88976.15764949773,94574.42182140617,104218.05637916285,108414.69336927895,112332.29536805152,111051.66414746906,108056.78355029257,115316.18540240734,121913.63642665156,119763.96892882675,114434.4144473581,112847.12421472505,112133.07779769115,114605.40273240737,112571.44604608594,113546.1427479582,116778.03035649365,118505.88119730946,121290.41705930834,122979.76593008057,127847.98337215645,126427.85238788056,120203.26265527324,118316.8412704388,119733.25338945948,120556.34146684849,122795.16535235888,123740.07232554111,122182.2874688851,121323.47769362072,117766.04137432296,115016.75224736391,117995.0834794898,122505.37572139996,122193.92031625807,125291.0772387211
